NCBItaxID	Taxonomy	Species	RefSeqCounts
ncbi_1261032		Serratia sp. ISTD04	1
ncbi_2485839		Serratia sp. LS-1	1
ncbi_1931999		Serratia sp. OLAL2	1
ncbi_1914907		Serratia sp. OLBL1	1
ncbi_1914908		Serratia sp. OLCL1	1
ncbi_1914909		Serratia sp. OLDL1	1
ncbi_1914910		Serratia sp. OLEL1	1
ncbi_1914911		Serratia sp. OLFL2	1
ncbi_1914912		Serratia sp. OLHL2	1
ncbi_1914913		Serratia sp. OLIL2	1
ncbi_1914914		Serratia sp. OLJL1	1
ncbi_1907195		Serratia sp. OLLOLW30	1
ncbi_1907431		Serratia sp. OLMTLW26	1
ncbi_1931998		Serratia sp. OMLW3	1
ncbi_1933284		Serratia sp. OPWLW3	1
ncbi_1932000		Serratia sp. OSPLW9	1
ncbi_1758196		Serratia sp. SSNIH1	1
ncbi_2080493		Serratia sp. SSNIH2	1
ncbi_1920111		Serratia sp. SSNIH3	1
ncbi_1920112		Serratia sp. SSNIH4	1
ncbi_1920121		Serratia sp. SSNIH5	1
ncbi_1592207		Sewage-associated circular DNA molecule	1
ncbi_1592211		Sewage-associated circular DNA molecule-1	1
ncbi_1595961		Sewage-associated circular DNA molecule-2	1
ncbi_1592212		Sewage-associated circular DNA molecule-3	1
ncbi_1608065		Shayang Fly Virus 1	1
ncbi_1608066		Shayang Fly Virus 2	1
ncbi_1608067		Shayang Fly Virus 3	1
ncbi_2509384		Shayang Spider Virus 1	1
ncbi_2058304		Shewanella sp. Bg11-22	1
ncbi_2058309		Shewanella sp. Choline-02u-19	1
ncbi_1565129		Shewanella sp. ECSMB14101	1
ncbi_2487742		Shewanella sp. M2	1
ncbi_1201295		Shewanella sp. POL2	1
ncbi_2487741		Shewanella sp. R106	1
ncbi_1892898		Shigella sp. FC1056	1
ncbi_1892899		Shigella sp. FC1139	1
ncbi_1890303		Shigella sp. FC1172	1
ncbi_1890304		Shigella sp. FC1180	1
ncbi_1892896		Shigella sp. FC130	1
ncbi_1892895		Shigella sp. FC1544	1
ncbi_1898037		Shigella sp. FC1567	1
ncbi_1898038		Shigella sp. FC1655	1
ncbi_1886513		Shigella sp. FC1661	1
ncbi_1898039		Shigella sp. FC1708	1
ncbi_1898040		Shigella sp. FC1737	1
ncbi_1886514		Shigella sp. FC1764	1
ncbi_1886516		Shigella sp. FC2045	1
ncbi_1898682		Shigella sp. FC2117	1
ncbi_1898679		Shigella sp. FC2125	1
ncbi_1890305		Shigella sp. FC2383	1
ncbi_1898681		Shigella sp. FC2531	1
ncbi_1898677		Shigella sp. FC2541	1
ncbi_1898676		Shigella sp. FC2710	1
ncbi_1890306		Shigella sp. FC2833	1
ncbi_1886517		Shigella sp. FC2928	1
ncbi_1813821		Shigella sp. PAMC 28760	1
ncbi_2116500		Shigella sp. SHS-1	1
ncbi_2116509		Shigella sp. SHS-10	1
ncbi_2116501		Shigella sp. SHS-2	1
ncbi_2116502		Shigella sp. SHS-3	1
ncbi_2116503		Shigella sp. SHS-4	1
ncbi_2116505		Shigella sp. SHS-6	1
ncbi_2116506		Shigella sp. SHS-7	1
ncbi_2116507		Shigella sp. SHS-8	1
ncbi_2116508		Shigella sp. SHS-9	1
ncbi_1967500		Shinella sp. MEC089	1
ncbi_1608072		Shuangao Bedbug Virus 2	1
ncbi_2507656		Shuangao Insect Virus 1	1
ncbi_1980541		Shuangao Insect Virus 2	1
ncbi_11216		Simian Agent 10	1
ncbi_2135640		Simplicispira sp. 110	1
ncbi_2135643		Simplicispira sp. 125	1
ncbi_1538168		Sinorhizobium sp. FG01	1
ncbi_1538174		Sinorhizobium sp. NG07B	1
ncbi_1972511		Sphingobacteriales bacterium TSM_CSS	1
ncbi_2048546		Sphingobium algicola	1
ncbi_332057		Sphingobium francense	1
ncbi_2048545		Sphingobium paulinellae	1
ncbi_936474		Sphingobium sp. 22B	1
ncbi_1176302		Sphingobium sp. AM	1
ncbi_194867		Sphingomonas sp. ATCC 31555	1
ncbi_1768791		Sphingomonas sp. CCH13-B11	1
ncbi_1768785		Sphingomonas sp. CCH15-F11	1
ncbi_1768755		Sphingomonas sp. CCH16-B10	1
ncbi_1768744		Sphingomonas sp. CCH18-B1	1
ncbi_1768787		Sphingomonas sp. CCH18-H6	1
ncbi_1768741		Sphingomonas sp. CCH5-A5	1
ncbi_1735678		Sphingomonas sp. Leaf11	1
ncbi_1735681		Sphingomonas sp. Leaf16	1
ncbi_1735690		Sphingomonas sp. Leaf24	1
ncbi_1736212		Sphingomonas sp. Leaf29	1
ncbi_1736214		Sphingomonas sp. Leaf32	1
ncbi_1736369		Sphingomonas sp. Leaf407	1
ncbi_1736219		Sphingomonas sp. Leaf42	1
ncbi_1735671		Sphingomonas sp. Leaf5	1
ncbi_1735674		Sphingomonas sp. Leaf9	1
ncbi_1666951		Sphingomonas sp. Ndbn-20	1
ncbi_2135654		Sphingomonas sp. PP-CC-1A-547	1
ncbi_1736447		Sphingomonas sp. Root1294	1
ncbi_1736551		Sphingomonas sp. Root50	1
ncbi_1592629		Sphingomonas sp. WG	1
ncbi_1759064		Sphingopyxis sp. H005	1
ncbi_1759065		Sphingopyxis sp. H012	1
ncbi_1759066		Sphingopyxis sp. H038	1
ncbi_1759067		Sphingopyxis sp. H053	1
ncbi_1759076		Sphingopyxis sp. H057	1
ncbi_1759077		Sphingopyxis sp. H067	1
ncbi_1759078		Sphingopyxis sp. H071	1
ncbi_1759079		Sphingopyxis sp. H073	1
ncbi_1759068		Sphingopyxis sp. H077	1
ncbi_1759069		Sphingopyxis sp. H080	1
ncbi_1759080		Sphingopyxis sp. H081	1
ncbi_1759070		Sphingopyxis sp. H085	1
ncbi_1759071		Sphingopyxis sp. H093	1
ncbi_1759081		Sphingopyxis sp. H100	1
ncbi_1759082		Sphingopyxis sp. H107	1
ncbi_1759074		Sphingopyxis sp. HIX	1
ncbi_1759075		Sphingopyxis sp. HXXIV	1
ncbi_1736476		Sphingopyxis sp. Root154	1
ncbi_1736491		Sphingopyxis sp. Root214	1
ncbi_1114980		Spiroplasma atrichopogonis	1
ncbi_2144		Spiroplasma mirum ATCC 29335	2
ncbi_1914410		Spiroplasma sp. NBRC 100390	1
ncbi_1898044		Spiroplasma sp. TU-14	1
ncbi_411922		Sporomusa sp. An4	1
ncbi_2048264		Sporosarcina sp. P10	1
ncbi_2048561		Sporosarcina sp. P12(2017)	1
ncbi_2048262		Sporosarcina sp. P16a	1
ncbi_2048255		Sporosarcina sp. P21c	1
ncbi_2048254		Sporosarcina sp. P25	1
ncbi_2048250		Sporosarcina sp. P30	1
ncbi_2048249		Sporosarcina sp. P31	1
ncbi_2048248		Sporosarcina sp. P32b	1
ncbi_2048246		Sporosarcina sp. P35	1
ncbi_70258		Staphylococcus piscifermentans	3
ncbi_1234593		Staphylococcus sp. E463	1
ncbi_2201033		Staphylococcus sp. FDAARGOS_39	1
ncbi_1715131		Staphylococcus sp. HMSC034A07	1
ncbi_1739278		Staphylococcus sp. HMSC034G11	1
ncbi_1715068		Staphylococcus sp. HMSC035F01	1
ncbi_1715129		Staphylococcus sp. HMSC035F02	1
ncbi_1715097		Staphylococcus sp. HMSC035F11	1
ncbi_1715155		Staphylococcus sp. HMSC036A09	1
ncbi_1715121		Staphylococcus sp. HMSC055A09	1
ncbi_1739460		Staphylococcus sp. HMSC055B03	1
ncbi_1715082		Staphylococcus sp. HMSC055C03	1
ncbi_1715103		Staphylococcus sp. HMSC055G07	1
ncbi_1739323		Staphylococcus sp. HMSC055H04	1
ncbi_1739541		Staphylococcus sp. HMSC055H07	1
ncbi_1739455		Staphylococcus sp. HMSC056D08	1
ncbi_1715111		Staphylococcus sp. HMSC057B01	1
ncbi_1715043		Staphylococcus sp. HMSC057G10	1
ncbi_1715054		Staphylococcus sp. HMSC058E03	1
ncbi_1715026		Staphylococcus sp. HMSC058E12	1
ncbi_1715192		Staphylococcus sp. HMSC059E03	1
ncbi_1739368		Staphylococcus sp. HMSC059F04	1
ncbi_1715158		Staphylococcus sp. HMSC060A04	1
ncbi_1739530		Staphylococcus sp. HMSC060D01	1
ncbi_1715049		Staphylococcus sp. HMSC060D12	1
ncbi_1715056		Staphylococcus sp. HMSC061C10	1
ncbi_1715106		Staphylococcus sp. HMSC061F10	1
ncbi_1715208		Staphylococcus sp. HMSC061G04	1
ncbi_1739521		Staphylococcus sp. HMSC061H04	1
ncbi_1715194		Staphylococcus sp. HMSC062A01	1
ncbi_1715061		Staphylococcus sp. HMSC062A05	1
ncbi_1739493		Staphylococcus sp. HMSC062B11	1
ncbi_1715152		Staphylococcus sp. HMSC062C01	1
ncbi_1715178		Staphylococcus sp. HMSC062C03	1
ncbi_1715064		Staphylococcus sp. HMSC062D12	1
ncbi_1715023		Staphylococcus sp. HMSC062E08	1
ncbi_1715032		Staphylococcus sp. HMSC062E10	1
ncbi_1715137		Staphylococcus sp. HMSC062H10	1
ncbi_1715076		Staphylococcus sp. HMSC063A07	1
ncbi_1715024		Staphylococcus sp. HMSC063A11	1
ncbi_1715009		Staphylococcus sp. HMSC063D03	1
ncbi_1715018		Staphylococcus sp. HMSC063E12	1
ncbi_1739393		Staphylococcus sp. HMSC063F02	1
ncbi_1715128		Staphylococcus sp. HMSC063F03	1
ncbi_1715055		Staphylococcus sp. HMSC063F05	1
ncbi_1715188		Staphylococcus sp. HMSC063F10	1
ncbi_1739412		Staphylococcus sp. HMSC063G01	1
ncbi_1715212		Staphylococcus sp. HMSC063H12	1
ncbi_1715035		Staphylococcus sp. HMSC064A01	1
ncbi_1715133		Staphylococcus sp. HMSC064A09	1
ncbi_1715143		Staphylococcus sp. HMSC064E03	1
ncbi_1715101		Staphylococcus sp. HMSC064E11	1
ncbi_1739417		Staphylococcus sp. HMSC065A08	1
ncbi_1739366		Staphylococcus sp. HMSC065C09	1
ncbi_1739401		Staphylococcus sp. HMSC065D05	1
ncbi_1739404		Staphylococcus sp. HMSC065D11	1
ncbi_1739335		Staphylococcus sp. HMSC065E07	1
ncbi_1739354		Staphylococcus sp. HMSC066G04	1
ncbi_1739347		Staphylococcus sp. HMSC067B04	1
ncbi_1715185		Staphylococcus sp. HMSC067F07	1
ncbi_1739508		Staphylococcus sp. HMSC067F10	1
ncbi_1715028		Staphylococcus sp. HMSC067G10	1
ncbi_1739434		Staphylococcus sp. HMSC068C09	1
ncbi_1715044		Staphylococcus sp. HMSC068D03	1
ncbi_1739420		Staphylococcus sp. HMSC068D05	1
ncbi_1715151		Staphylococcus sp. HMSC068D07	1
ncbi_1715172		Staphylococcus sp. HMSC068D08	1
ncbi_1739481		Staphylococcus sp. HMSC068G03	1
ncbi_1739550		Staphylococcus sp. HMSC068G11	1
ncbi_1739407		Staphylococcus sp. HMSC068G12	1
ncbi_1715067		Staphylococcus sp. HMSC069D04	1
ncbi_1715196		Staphylococcus sp. HMSC069D07	1
ncbi_1715216		Staphylococcus sp. HMSC069D12	1
ncbi_1715214		Staphylococcus sp. HMSC069E07	1
ncbi_1715063		Staphylococcus sp. HMSC069E09	1
ncbi_1581122		Staphylococcus sp. HMSC06C11	1
ncbi_1739523		Staphylococcus sp. HMSC070A02	1
ncbi_1739302		Staphylococcus sp. HMSC070A03	1
ncbi_1715168		Staphylococcus sp. HMSC070D07	1
ncbi_1739533		Staphylococcus sp. HMSC072B07	1
ncbi_1739470		Staphylococcus sp. HMSC072D04	1
ncbi_1739259		Staphylococcus sp. HMSC072H01	1
ncbi_1715057		Staphylococcus sp. HMSC072H03	1
ncbi_1739360		Staphylococcus sp. HMSC073C02	1
ncbi_1739444		Staphylococcus sp. HMSC073C12	1
ncbi_1739426		Staphylococcus sp. HMSC073E10	1
ncbi_1715141		Staphylococcus sp. HMSC074B09	1
ncbi_1715011		Staphylococcus sp. HMSC074C12	1
ncbi_1715029		Staphylococcus sp. HMSC074D07	1
ncbi_1715005		Staphylococcus sp. HMSC074F11	1
ncbi_1739249		Staphylococcus sp. HMSC075A04	1
ncbi_1739274		Staphylococcus sp. HMSC075C08	1
ncbi_1739442		Staphylococcus sp. HMSC075F12	1
ncbi_1739377		Staphylococcus sp. HMSC075H09	1
ncbi_1715173		Staphylococcus sp. HMSC076B11	1
ncbi_1739449		Staphylococcus sp. HMSC076H12	1
ncbi_1715099		Staphylococcus sp. HMSC077B09	1
ncbi_1715025		Staphylococcus sp. HMSC077C03	1
ncbi_1715197		Staphylococcus sp. HMSC077C04	1
ncbi_1715074		Staphylococcus sp. HMSC077D09	1
ncbi_1739359		Staphylococcus sp. HMSC077E11	1
ncbi_1715167		Staphylococcus sp. HMSC077E12	1
ncbi_1715162		Staphylococcus sp. HMSC077G12	1
ncbi_1715010		Staphylococcus sp. HMSC078A03	1
ncbi_1715066		Staphylococcus sp. HMSC078A08	1
ncbi_1715200		Staphylococcus sp. HMSC078A12	1
ncbi_1715118		Staphylococcus sp. HMSC078D05	1
ncbi_1739409		Staphylococcus sp. HMSC078E07	1
ncbi_1581077		Staphylococcus sp. HMSC10B09	1
ncbi_1581092		Staphylococcus sp. HMSC12H08	1
ncbi_1581100		Staphylococcus sp. HMSC14C08	1
ncbi_1581101		Staphylococcus sp. HMSC14D01	1
ncbi_1608859		Staphylococcus sp. HMSC34D01	1
ncbi_1608862		Staphylococcus sp. HMSC34H10	1
ncbi_1608863		Staphylococcus sp. HMSC35D08	1
ncbi_1608865		Staphylococcus sp. HMSC36A02	1
ncbi_1608866		Staphylococcus sp. HMSC36A10	1
ncbi_1608867		Staphylococcus sp. HMSC36C03	1
ncbi_1608870		Staphylococcus sp. HMSC36D07	1
ncbi_1608871		Staphylococcus sp. HMSC36D12	1
ncbi_1608872		Staphylococcus sp. HMSC36F05	1
ncbi_1608873		Staphylococcus sp. HMSC36G04	1
ncbi_1608874		Staphylococcus sp. HMSC55D02	1
ncbi_1608875		Staphylococcus sp. HMSC55F09	1
ncbi_1608876		Staphylococcus sp. HMSC56B09	1
ncbi_1608877		Staphylococcus sp. HMSC57A07	1
ncbi_1608878		Staphylococcus sp. HMSC57B03	1
ncbi_1608879		Staphylococcus sp. HMSC58A02	1
ncbi_1795299		Staphylococcus sp. HMSC58B01	1
ncbi_1608881		Staphylococcus sp. HMSC58E11	1
ncbi_1608886		Staphylococcus sp. HMSC62D11	1
ncbi_1608888		Staphylococcus sp. HMSC64F10	1
ncbi_1608889		Staphylococcus sp. HMSC65H10	1
ncbi_1608890		Staphylococcus sp. HMSC66A04	1
ncbi_1608891		Staphylococcus sp. HMSC66C11	1
ncbi_1608894		Staphylococcus sp. HMSC69H07	1
ncbi_1608895		Staphylococcus sp. HMSC70A05	1
ncbi_1608897		Staphylococcus sp. HMSC70F07	1
ncbi_1608899		Staphylococcus sp. HMSC72E08	1
ncbi_1608900		Staphylococcus sp. HMSC73A05	1
ncbi_1608901		Staphylococcus sp. HMSC73C01	1
ncbi_1608902		Staphylococcus sp. HMSC74A08	1
ncbi_1608903		Staphylococcus sp. HMSC74D05	1
ncbi_1608905		Staphylococcus sp. HMSC74F12	1
ncbi_1608906		Staphylococcus sp. HMSC74G01	1
ncbi_1608907		Staphylococcus sp. HMSC74G05	1
ncbi_1608909		Staphylococcus sp. HMSC76G03	1
ncbi_1608911		Staphylococcus sp. HMSC77A05	1
ncbi_1388318		Staphylococcus sp. M0480	1
ncbi_2509672		Staphylococcus sp. SNAZ 36	1
ncbi_2509673		Staphylococcus sp. SNAZ 59	1
ncbi_2509674		Staphylococcus sp. SNAZ 75	1
ncbi_2058301		Stenotrophomonas sp. Betaine-02u-21	1
ncbi_2058302		Stenotrophomonas sp. Betaine-02u-23	1
ncbi_2058303		Stenotrophomonas sp. Bg11-02	1
ncbi_2116539		Stenotrophomonas sp. Nf1	1
ncbi_2116542		Stenotrophomonas sp. Nf4	1
ncbi_1884374		Stenotrophomonas sp. YR347	1
ncbi_1884371		Stenotrophomonas sp. YR399	1
ncbi_2072411		Stenotrophomonas sp. ZAC14D1_NAIMI4_1	1
ncbi_2291322		Streptococcaceae bacterium	2
ncbi_1579350		Streptococcus sp. 1004_SSPC	1
ncbi_936575		Streptococcus sp. AC15	1
ncbi_2420309		Streptococcus sp. FDAARGOS_521	1
ncbi_1715110		Streptococcus sp. HMSC036H09	1
ncbi_1715132		Streptococcus sp. HMSC056B03	1
ncbi_1715058		Streptococcus sp. HMSC056D01	1
ncbi_1739453		Streptococcus sp. HMSC057F04	1
ncbi_1715081		Streptococcus sp. HMSC063D10	1
ncbi_1715115		Streptococcus sp. HMSC064H02	1
ncbi_1739472		Streptococcus sp. HMSC065G04	1
ncbi_1739437		Streptococcus sp. HMSC066F10	1
ncbi_1715050		Streptococcus sp. HMSC069D09	1
ncbi_1739321		Streptococcus sp. HMSC070A10	1
ncbi_1739374		Streptococcus sp. HMSC070B09	1
ncbi_1739275		Streptococcus sp. HMSC072E12	1
ncbi_1715119		Streptococcus sp. HMSC072G02	1
ncbi_1715182		Streptococcus sp. HMSC074F10	1
ncbi_1739266		Streptococcus sp. HMSC075A03	1
ncbi_1715202		Streptococcus sp. HMSC076D11	1
ncbi_1739454		Streptococcus sp. HMSC076H07	1
ncbi_1739281		Streptococcus sp. HMSC076H08	1
ncbi_1739322		Streptococcus sp. HMSC076H09	1
ncbi_1739519		Streptococcus sp. HMSC076H10	1
ncbi_1739427		Streptococcus sp. HMSC078D02	1
ncbi_1715186		Streptococcus sp. HMSC078E03	1
ncbi_1581086		Streptococcus sp. HMSC11C05	1
ncbi_2304043		Streptococcus sp. Z1(2018)	1
ncbi_2173853		Streptococcus sp. Z15	1
ncbi_2304042		Streptococcus sp. Z2	1
ncbi_1895		Streptomyces avidinii	1
ncbi_1941		Streptomyces badius	2
ncbi_1954		Streptomyces brasiliensis	1
ncbi_36816		Streptomyces caelestis	1
ncbi_2049881		Streptomyces dengpaensis	1
ncbi_67297		Streptomyces flaveolus	1
ncbi_66370		Streptomyces flaveus	1
ncbi_284031		Streptomyces flavovariabilis	1
ncbi_66891		Streptomyces fulvoviridis	1
ncbi_1944		Streptomyces halstedii	1
ncbi_1919		Streptomyces microflavus	1
ncbi_68260		Streptomyces pyridomyceticus	1
ncbi_492776		Streptomyces sp. 1	1
ncbi_1881026		Streptomyces sp. 1222.5	1
ncbi_492785		Streptomyces sp. 19	1
ncbi_1881023		Streptomyces sp. 2112.3	1
ncbi_1907386		Streptomyces sp. 2112.5	1
ncbi_1881022		Streptomyces sp. 2114.2	1
ncbi_1938836		Streptomyces sp. 2114.4	1
ncbi_1881021		Streptomyces sp. 2133.1	1
ncbi_1938837		Streptomyces sp. 2221.1	1
ncbi_1938838		Streptomyces sp. 2233.2	1
ncbi_1938840		Streptomyces sp. 2321.6	1
ncbi_1938842		Streptomyces sp. 2333.5	1
ncbi_2135787		Streptomyces sp. 3212.2	1
ncbi_2135785		Streptomyces sp. 3212.5	1
ncbi_1777322		Streptomyces sp. 46	1
ncbi_1938848		Streptomyces sp. 5112.2	1
ncbi_1827603		Streptomyces sp. 67	1
ncbi_2035219		Streptomyces sp. 93	1
ncbi_591158		Streptomyces sp. AA4	1
ncbi_1115567		Streptomyces sp. AmelKG-A3	1
ncbi_1736042		Streptomyces sp. B188M101	1
ncbi_1736043		Streptomyces sp. B226SN101	1
ncbi_2162708		Streptomyces sp. CS065A	1
ncbi_1305822		Streptomyces sp. DpondAA-A50	1
ncbi_1839769		Streptomyces sp. DpondAA-D4	1
ncbi_1305832		Streptomyces sp. DpondAA-E10	1
ncbi_1839770		Streptomyces sp. DpondAA-F4	1
ncbi_1839771		Streptomyces sp. DpondAA-F4a	1
ncbi_1750517		Streptomyces sp. DS1-2	1
ncbi_1305824		Streptomyces sp. DvalAA-21	1
ncbi_1155717		Streptomyces sp. DvalAA-83	1
ncbi_1983802		Streptomyces sp. FM008	1
ncbi_1519487		Streptomyces sp. H036	1
ncbi_1396518		Streptomyces sp. HCCB10043	1
ncbi_1958787		Streptomyces sp. HG99	1
ncbi_2174847		Streptomyces sp. IB2014 011-12	1
ncbi_2099584		Streptomyces sp. ICC4	1
ncbi_1855350		Streptomyces sp. KS_16	1
ncbi_1839765		Streptomyces sp. LamerLS-31b	1
ncbi_1156843		Streptomyces sp. LaPpAH-165	1
ncbi_1305823		Streptomyces sp. LaPpAH-201	1
ncbi_1155716		Streptomyces sp. LaPpAH-202	1
ncbi_1157632		Streptomyces sp. LaPpAH-95	1
ncbi_646637		Streptomyces sp. M2	1
ncbi_2153486		Streptomyces sp. MG	1
ncbi_1519488		Streptomyces sp. MMG1064	1
ncbi_1463826		Streptomyces sp. NRRL B-11253	1
ncbi_1463828		Streptomyces sp. NRRL B-1322	1
ncbi_1463839		Streptomyces sp. NRRL F-2202	1
ncbi_1463840		Streptomyces sp. NRRL F-2305	1
ncbi_1463847		Streptomyces sp. NRRL F-3218	1
ncbi_1463849		Streptomyces sp. NRRL F-3307	1
ncbi_1519476		Streptomyces sp. NRRL F-4711	1
ncbi_1463863		Streptomyces sp. NRRL F-5555	1
ncbi_1463878		Streptomyces sp. NRRL F-6676	1
ncbi_1463879		Streptomyces sp. NRRL F-6677	1
ncbi_1609135		Streptomyces sp. NRRL S-104	1
ncbi_1463893		Streptomyces sp. NRRL S-1896	1
ncbi_1463915		Streptomyces sp. NRRL S-575	1
ncbi_1463924		Streptomyces sp. NRRL WC-3540	1
ncbi_1609102		Streptomyces sp. NRRL WC-3604	1
ncbi_1609103		Streptomyces sp. NRRL WC-3605	1
ncbi_1519473		Streptomyces sp. NRRL WC-3701	1
ncbi_1463929		Streptomyces sp. NRRL WC-3702	1
ncbi_1463930		Streptomyces sp. NRRL WC-3703	1
ncbi_1519491		Streptomyces sp. NRRL WC-3723	1
ncbi_2034269		Streptomyces sp. rh207	1
ncbi_1736448		Streptomyces sp. Root1295	1
ncbi_1736450		Streptomyces sp. Root1304	1
ncbi_1736454		Streptomyces sp. Root1319	1
ncbi_1736573		Streptomyces sp. Root63	1
ncbi_1736582		Streptomyces sp. Root66D1	1
ncbi_683219		Streptomyces sp. SA3_actG	1
ncbi_862751		Streptomyces sp. SirexAA-E	1
ncbi_1938859		Streptomyces sp. TLI_171	1
ncbi_1828186		Streptomyces sp. wa1002	1
ncbi_2203203		Streptomyces sp. WAC 01420	1
ncbi_2203204		Streptomyces sp. WAC 01438	1
ncbi_2094021		Streptomyces sp. WAC00288	1
ncbi_1415552		Streptomyces sp. WM6349	1
ncbi_1415559		Streptomyces sp. WM6391	1
ncbi_1519482		Streptomyces sp. XY58	1
ncbi_2382123		Streptomyces sp. XZ 46	2
ncbi_284040		Streptomyces variegatus	1
ncbi_43759		Streptomyces wedmorensis	1
ncbi_2302963		Subdoligranulum sp. TF05-17AC	1
ncbi_2136174		Sulfitobacter sp. CB-A	1
ncbi_215829		Sulfitobacter sp. DFL-23	1
ncbi_1822224		Sulfitobacter sp. HI0021	1
ncbi_1822225		Sulfitobacter sp. HI0023	1
ncbi_1822226		Sulfitobacter sp. HI0027	1
ncbi_1822232		Sulfitobacter sp. HI0040	1
ncbi_1822251		Sulfitobacter sp. HI0076	1
ncbi_1822268		Sulfitobacter sp. HI0129	1
ncbi_2292253		Sutterella sp. AF15-44LB	1
ncbi_2292254		Sutterella sp. AF15-45LB	1
ncbi_2292075		Sutterella sp. AM11-39	1
ncbi_2026794		Sutterellaceae bacterium	3
ncbi_1353262		Synechococcus sp. 60AY4M2	1
ncbi_1353266		Synechococcus sp. 63AY4M2	1
ncbi_1353264		Synechococcus sp. 65AY640	1
ncbi_1938862		Synechococcus sp. 7002	1
ncbi_1938863		Synechococcus sp. OG1	1
ncbi_32049		Synechococcus sp. PCC 7002	1
ncbi_1350461		Synechococcus sp. UTEX 2973	1
ncbi_2116702		Synechocystis sp. IPPAS B-1465	1
ncbi_1148		Synechocystis sp. PCC 6803	4
ncbi_1148		Synechocystis sp. PCC 6803 substr. GT-I	1
ncbi_1148		Synechocystis sp. PCC 6803 substr. PCC-N	1
ncbi_1148		Synechocystis sp. PCC 6803 substr. PCC-P	1
ncbi_1980518		Tacheng Tick Virus 1	1
ncbi_1608085		Tacheng Tick Virus 3	1
ncbi_1608086		Tacheng Tick Virus 4	1
ncbi_1608087		Tacheng Tick Virus 5	1
ncbi_2040575		Tacheng Tick Virus 6	1
ncbi_1608089		Tacheng Tick Virus 7	1
ncbi_1608090		Taishun Tick Virus	1
ncbi_665949		Tannerella sp. 6_1_58FAA_CT1	1
ncbi_1462525		Thalassobacillus sp. TM-1	1
ncbi_1225651		Thalassobacter sp. 16PALIMAR09	1
ncbi_1891279		Thalassospira indica	1
ncbi_1798192		Thalassospira sp. KO164	2
ncbi_501834		Thalassospira sp. MCCC 1A01148	1
ncbi_501863		Thalassospira sp. MCCC 1A02803	1
ncbi_501868		Thalassospira sp. MCCC 1A02898	1
ncbi_1811386		Thermoactinomyces sp. AS95	1
ncbi_1535750		Thermoactinomyces sp. Gus2-1	1
ncbi_29323		Thermoanaerobacter brockii subsp. finnii Ako-1	1
ncbi_496866		Thermoanaerobacter pseudethanolicus ATCC 33223	1
ncbi_106578		Thermoanaerobacter siderophilus SR4	1
ncbi_573062		Thermoanaerobacter sp. X513	1
ncbi_399726		Thermoanaerobacter sp. X514	1
ncbi_588857		Thermoanaerobacter sp. X561	1
ncbi_1437364		Thermosipho sp. 1070	1
ncbi_1157948		Thermotoga sp. 2812B	1
ncbi_1157947		Thermotoga sp. Cell2	1
ncbi_1157949		Thermotoga sp. EMP	1
ncbi_126740		Thermotoga sp. RQ2	1
ncbi_1263836		Thermotoga sp. TBGT1765	1
ncbi_1230478		Thermotoga sp. TBGT1766	1
ncbi_1235863		Thermotoga sp. Xyl54	1
ncbi_1158153		Thioalkalivibrio sp. AKL3	1
ncbi_1158156		Thioalkalivibrio sp. AKL8	1
ncbi_1158157		Thioalkalivibrio sp. AKL9	1
ncbi_1158152		Thioalkalivibrio sp. AL21	1
ncbi_1158149		Thioalkalivibrio sp. AL5	1
ncbi_1158150		Thioalkalivibrio sp. ALD1	1
ncbi_748651		Thioalkalivibrio sp. ALE10	1
ncbi_1158174		Thioalkalivibrio sp. ALE18	1
ncbi_1158176		Thioalkalivibrio sp. ALE22	1
ncbi_1158177		Thioalkalivibrio sp. ALE25	1
ncbi_1158178		Thioalkalivibrio sp. ALE27	1
ncbi_1266908		Thioalkalivibrio sp. ALE6	1
ncbi_1158162		Thioalkalivibrio sp. ALgr5	1
ncbi_1158759		Thioalkalivibrio sp. ALJ10	1
ncbi_1158760		Thioalkalivibrio sp. ALJ11	1
ncbi_1158761		Thioalkalivibrio sp. ALJ12	1
ncbi_1158763		Thioalkalivibrio sp. ALJ20	1
ncbi_1158764		Thioalkalivibrio sp. ALJ21	1
ncbi_1240558		Thioalkalivibrio sp. ALJ4	1
ncbi_1237929		Thioalkalivibrio sp. ALJ5	1
ncbi_1158757		Thioalkalivibrio sp. ALJ8	1
ncbi_1158758		Thioalkalivibrio sp. ALJ9	1
ncbi_1158151		Thioalkalivibrio sp. ARh4	1
ncbi_1158183		Thioalkalivibrio sp. ARh5	1
ncbi_152475		Thioalkalivibrio thiocyanoxidans ARh2	1
ncbi_426114		Thiomonas arsenitoxydans	1
ncbi_1629663		Thiomonas sp. ACO3	1
ncbi_1629664		Thiomonas sp. ACO7	1
ncbi_205323		Tobacco leaf curl disease associated sequence	1
ncbi_1188		Tolypothrix sp. PCC 7601	1
ncbi_457083		Tolypothrix tenuis PCC 7101	1
ncbi_12885		Tomato apical stunt viroid	1
ncbi_100785		Tomato chlorotic dwarf viroid	1
ncbi_12888		Tomato planta macho viroid	1
ncbi_910310		Turicibacter sp. HGF1	1
ncbi_232380		TYLCAxV-Sic1-[IT:Sic2/2:04]	1
ncbi_190808		unidentified	1
ncbi_46917		unidentified	1
