Order	Rank	NCBItaxID	SciNameFull	SciNameFull_found	Taxonomy	SciName	Found_Taxonomy			
7	S1	592031	Eubacterium saphenum ATCC 49989	Eubacterium saphenum	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales Family XIII. Incertae Sedis|s__[Eubacterium] saphenum	Eubacterium saphenum	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales Family XIII. Incertae Sedis|s__[Eubacterium] saphenum			
7	S1	888727	Eubacterium sulci ATCC 35585	Eubacterium sulci	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales Family XIII. Incertae Sedis|s__[Eubacterium] sulci	Eubacterium sulci	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales Family XIII. Incertae Sedis|s__[Eubacterium] sulci			
7	S	307467	Euproctis pseudoconspersa nucleopolyhedrovirus	Euproctis pseudoconspersa nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Euproctis pseudoconspersa nucleopolyhedrovirus	Euproctis pseudoconspersa	d__Viruses			
7	S1	671987	Exserohilum turcica Et28A		d__Fungi|p__Ascomycota|c__Dothideomycetes|o__Pleosporales|f__Pleosporaceae|g__Exserohilum|s__Exserohilum turcicum	Exserohilum turcica				
7	S1	748224	Faecalibacterium cf. prausnitzii KLE1255	Faecalibacterium prausnitzii	d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium prausnitzii	Faecalibacterium cf.				
7	S1	1641896	Falcovirus A1		d__Viruses|o__Picornavirales|f__Picornaviridae|g__Harkavirus|s__Harkavirus A	Falcovirus A1	d__Viruses			
7	S1	889873	Fathead minnow nidovirus	Fathead minnow nidovirus 1	d__Viruses|o__Nidovirales|f__Tobaniviridae|g__Bafinivirus|s__Fathead minnow nidovirus 1	Fathead minnow	d__Viruses			
7	S	1965074	Fathead minnow nidovirus 1	Fathead minnow nidovirus 1	d__Viruses|o__Nidovirales|f__Tobaniviridae|g__Bafinivirus|s__Fathead minnow nidovirus 1	Fathead minnow	d__Viruses			
7	S1	1401263	Fathead minnow picornavirus		d__Viruses|o__Picornavirales|f__Picornaviridae|g__Limnipivirus|s__Limnipivirus C	Fathead minnow	d__Viruses			
7	S	39420	Feldmannia species virus	Feldmannia species virus	d__Viruses|f__Phycodnaviridae|g__Phaeovirus|s__Feldmannia species virus	Feldmannia species	d__Viruses			
7	S	10334	Felid alphaherpesvirus 1	Felid alphaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Felid alphaherpesvirus 1	Felid alphaherpesvirus	d__Viruses			
7	S	11768	Feline leukemia virus	Feline leukemia virus	d__Viruses|o__Ortervirales|f__Retroviridae|g__Gammaretrovirus|s__Feline leukemia virus	Feline leukemia	d__Viruses			
7	S	2107702	filamentous cyanobacterium CCT1	filamentous cyanobacterium CCT1	d__Bacteria|p__Cyanobacteria|s__filamentous cyanobacterium CCT1	filamentous cyanobacterium				
7	S	1128427	filamentous cyanobacterium ESFC-1	filamentous cyanobacterium ESFC-1	d__Bacteria|p__Cyanobacteria|o__Oscillatoriales|s__filamentous cyanobacterium ESFC-1	filamentous cyanobacterium				
7	S	2107705	filamentous cyanobacterium Phorm 46	filamentous cyanobacterium Phorm 46	d__Bacteria|p__Cyanobacteria|s__filamentous cyanobacterium Phorm 46	filamentous cyanobacterium				
7	S	2107706	filamentous cyanobacterium Phorm 6	filamentous cyanobacterium Phorm 6	d__Bacteria|p__Cyanobacteria|s__filamentous cyanobacterium Phorm 6	filamentous cyanobacterium				
7	S1	908819	Flavobacterium phage FCL-2	Flavobacterium virus FCL2	d__Viruses|o__Caudovirales|f__Myoviridae|g__Ficleduovirus|s__Flavobacterium virus FCL2	Flavobacterium phage FCL-2	d__Viruses			
7	S2	984129	Francisella cf. novicida Fx1	Francisella tularensis	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae|g__Francisella|s__Francisella tularensis	Francisella cf.				
7	S	1981171	Francisella endosymbiont of Ornithodoros moubata	Francisella endosymbiont of Ornithodoros moubata	d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Francisellaceae|s__Francisella endosymbiont of Ornithodoros moubata	Francisella endosymbiont				
7	S	1306538	Frankia symbiont of Coriaria arborea		d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Frankiales|f__Frankiaceae|g__Frankia|s__Frankia symbiont of Coriaria arborea	Frankia symbiont				
7	S	1306540	Frankia symbiont of Coriaria myrtifolia	Frankia symbiont of Coriaria myrtifolia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Frankiales|f__Frankiaceae|g__Frankia|s__Frankia symbiont of Coriaria myrtifolia	Frankia symbiont				
7	S	1306542	Frankia symbiont of Coriaria ruscifolia	Frankia symbiont of Coriaria ruscifolia	d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Frankiales|f__Frankiaceae|g__Frankia|s__Frankia symbiont of Coriaria ruscifolia	Frankia symbiont				
7	S	656024	Frankia symbiont of Datisca glomerata		d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Frankiales|f__Frankiaceae|g__Frankia|s__Frankia symbiont of Datisca glomerata	Frankia symbiont				
7	S	1343901	Fruit bat alphaherpesvirus 1	Fruit bat alphaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Fruit bat alphaherpesvirus 1	Fruit bat	d__Viruses			
7	S	10386	Gallid alphaherpesvirus 1	Gallid alphaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Iltovirus|s__Gallid alphaherpesvirus 1	Gallid alphaherpesvirus				
7	S	35250	Gallid alphaherpesvirus 3	Gallid alphaherpesvirus 3	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Mardivirus|s__Gallid alphaherpesvirus 3	Gallid alphaherpesvirus				
7	S	1746059	Gamboa mosquito virus	Gamboa mosquito virus	d__Viruses|s__Gamboa mosquito virus	Gamboa mosquito				
7	S1	35313	Gamboa virus	Gamboa orthobunyavirus	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Peribunyaviridae|g__Orthobunyavirus|s__Gamboa orthobunyavirus	Gamboa virus				
7	S1	54290	GB virus C		d__Viruses|f__Flaviviridae|g__Pegivirus|s__Pegivirus C	GB virus C				
7	S	2082668	Gigaspora margarita mitovirus 4	Gigaspora margarita mitovirus 4	d__Viruses|f__Narnaviridae|g__Mitovirus|s__Gigaspora margarita mitovirus 4	Gigaspora margarita				
7	S1	379529	Glossina pallidipes salivary gland hypertrophy virus	Glossina hytrovirus	d__Viruses|f__Hytrosaviridae|g__Glossinavirus|s__Glossina hytrovirus	Glossina pallidipes				
7	S	419435	Glypta fumiferanae ichnovirus	Glypta fumiferanae ichnovirus	d__Viruses|f__Polydnaviridae|g__Ichnovirus|s__Glypta fumiferanae ichnovirus	Glypta fumiferanae				
7	S	116759	Glyptapanteles indiensis bracovirus	Glyptapanteles indiensis bracovirus	d__Viruses|f__Polydnaviridae|g__Bracovirus|s__Glyptapanteles indiensis bracovirus	Glyptapanteles indiensis				
7	S1	1887641	Gordonia phage Bantam	Gordonia virus Bantam	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Bantamvirus|s__Gordonia virus Bantam	Gordonia phage Bantam	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Bantamvirus|s__Gordonia virus Bantam			
7	S1	1821549	Gordonia phage BaxterFox	Gordonia virus BaxterFox	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Baxtervirus|s__Gordonia virus BaxterFox	Gordonia phage BaxterFox	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Baxtervirus|s__Gordonia virus BaxterFox			
7	S1	1838063	Gordonia phage Bowser	Gordonia virus Bowser	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Bowservirus|s__Gordonia virus Bowser	Gordonia phage Bowser	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Bowservirus|s__Gordonia virus Bowser			
7	S1	1838066	Gordonia phage Cozz	Gordonia virus Cozz	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Emalynvirus|s__Gordonia virus Cozz	Gordonia phage Cozz	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Emalynvirus|s__Gordonia virus Cozz			
7	S1	1821552	Gordonia phage Emalyn	Gordonia virus Emalyn	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Emalynvirus|s__Gordonia virus Emalyn	Gordonia phage Emalyn	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Emalynvirus|s__Gordonia virus Emalyn			
7	S1	2047872	Gordonia phage Gustav	Gordonia virus Gustav	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Gustavvirus|s__Gordonia virus Gustav	Gordonia phage Gustav	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Gustavvirus|s__Gordonia virus Gustav			
7	S1	1821554	Gordonia phage Hotorobo	Gordonia virus Hotorobo	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Woesvirus|s__Gordonia virus Hotorobo	Gordonia phage Hotorobo	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Woesvirus|s__Gordonia virus Hotorobo			
7	S1	2047873	Gordonia phage Mahdia	Gordonia virus Mahdia	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Gustavvirus|s__Gordonia virus Mahdia	Gordonia phage Mahdia	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Gustavvirus|s__Gordonia virus Mahdia			
7	S1	1838074	Gordonia phage OneUp	Gordonia virus OneUp	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Smoothievirus|s__Gordonia virus OneUp	Gordonia phage OneUp	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Smoothievirus|s__Gordonia virus OneUp			
7	S1	1838075	Gordonia phage Orchid	Gordonia virus Orchid	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Orchidvirus|s__Gordonia virus Orchid	Gordonia phage Orchid	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Orchidvirus|s__Gordonia virus Orchid			
7	S1	2182349	Gordonia phage Sour	Gordonia virus Sour	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Sourvirus|s__Gordonia virus Sour	Gordonia phage Sour	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Sourvirus|s__Gordonia virus Sour			
7	S1	1821565	Gordonia phage Yeezy	Gordonia virus Yeezy	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Baxtervirus|s__Gordonia virus Yeezy	Gordonia phage Yeezy	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Baxtervirus|s__Gordonia virus Yeezy			
7	S1	1821566	Gordonia phage Yvonnetastic	Gordonia virus Yvonnetastic	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Yvonnevirus|s__Gordonia virus Yvonnetastic	Gordonia phage Yvonnetastic	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Yvonnevirus|s__Gordonia virus Yvonnetastic			
7	S1	1887656	Gordonia phage Zirinka	Gordonia virus Zirinka	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Nymphadoravirus|s__Gordonia virus Zirinka	Gordonia phage Zirinka	d__Viruses|o__Caudovirales|f__Siphoviridae|g__Nymphadoravirus|s__Gordonia virus Zirinka			
7	S	191436	Gremmeniella abietina RNA virus MS1	Gremmeniella abietina RNA virus MS1	d__Viruses|f__Partitiviridae|g__Gammapartitivirus|s__Gremmeniella abietina RNA virus MS1	Gremmeniella abietina				
7	S	1027232	Groundnut ringspot and Tomato chlorotic spot virus reassortant	Groundnut ringspot and Tomato chlorotic spot virus reassortant	d__Viruses|p__Negarnaviricota|c__Ellioviricetes|o__Bunyavirales|f__Tospoviridae|s__Groundnut ringspot and Tomato chlorotic spot virus reassortant	Groundnut ringspot				
7	S	432587	Gryllus bimaculatus nudivirus	Gryllus bimaculatus nudivirus	d__Viruses|f__Nudiviridae|g__Alphanudivirus|s__Gryllus bimaculatus nudivirus	Gryllus bimaculatus				
7	S1	102793	H5N1 subtype		d__Viruses|p__Negarnaviricota|c__Insthoviricetes|o__Articulavirales|f__Orthomyxoviridae|g__Alphainfluenzavirus|s__Influenza A virus	H5N1 subtype				
7	S	1513231	Haliotid herpesvirus 1	Haliotid herpesvirus 1	d__Viruses|o__Herpesvirales|f__Malacoherpesviridae|g__Aurivirus|s__Haliotid herpesvirus 1	Haliotid herpesvirus				
7	S1	1336250	Hallella seregens ATCC 51272	Hallella seregens	d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__[Hallella] seregens	Hallella seregens				
7	S1	1227465	Halorubrum californiensis DSM 19288	Halorubrum californiense	d__Archaea|p__Euryarchaeota|c__Halobacteria|o__Haloferacales|f__Halorubraceae|g__Halorubrum|s__Halorubrum californiense	Halorubrum californiensis				
7	S1	1156720	Halorubrum pleomorphic virus 3		d__Viruses|f__Pleolipoviridae|g__Betapleolipovirus|s__Halorubrum virus HRPV3	Halorubrum pleomorphic virus 3				
7	S1	1987722	Harrier picornavirus 1		d__Viruses|o__Picornavirales|f__Picornaviridae|g__Megrivirus|s__Megrivirus D	Harrier picornavirus				
7	S	1965093	Hedgehog coronavirus 1	Hedgehog coronavirus 1	d__Viruses|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Hedgehog coronavirus 1	Hedgehog coronavirus				
7	S1	1208236	Helicobacter phage KHP30	Helicobacter virus KHP30	d__Viruses|o__Caudovirales|f__Podoviridae|g__Schmidvirus|s__Helicobacter virus KHP30	Helicobacter phage KHP30				
7	S	2020249	Helicobacter sp. 'CLO3_human'	Helicobacter sp. 'CLO3_human'	d__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter sp. 'CLO3_human'	Helicobacter sp. CLO3_human				
7	S	489830	Helicoverpa armigera granulovirus	Helicoverpa armigera granulovirus	d__Viruses|f__Baculoviridae|g__Betabaculovirus|s__Helicoverpa armigera granulovirus	Helicoverpa armigera				
7	S	51313	Helicoverpa armigera nucleopolyhedrovirus	Helicoverpa armigera nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Helicoverpa armigera nucleopolyhedrovirus	Helicoverpa armigera				
7	S1	1128424	Helicoverpa zea nudivirus 2	Heliothis zea nudivirus	d__Viruses|f__Nudiviridae|g__Betanudivirus|s__Heliothis zea nudivirus	Helicoverpa zea				
7	S	113366	Heliothis virescens ascovirus 3a	Heliothis virescens ascovirus 3a	d__Viruses|f__Ascoviridae|g__Ascovirus|s__Heliothis virescens ascovirus 3a	Heliothis virescens				
7	S1	260797	Heliothis virescens ascovirus 3e	Heliothis virescens ascovirus 3a	d__Viruses|f__Ascoviridae|g__Ascovirus|s__Heliothis virescens ascovirus 3a	Heliothis virescens				
7	S1	328614	Heliothis virescens ascovirus 3f	Heliothis virescens ascovirus 3a	d__Viruses|f__Ascoviridae|g__Ascovirus|s__Heliothis virescens ascovirus 3a	Heliothis virescens				
7	S1	1246651	Heliothis virescens ascovirus 3g	Heliothis virescens ascovirus 3a	d__Viruses|f__Ascoviridae|g__Ascovirus|s__Heliothis virescens ascovirus 3a	Heliothis virescens				
7	S	29250	Heliothis zea nudivirus	Heliothis zea nudivirus	d__Viruses|f__Nudiviridae|g__Betanudivirus|s__Heliothis zea nudivirus	Heliothis zea				
7	S	592206	Helleborus net necrosis virus	Helleborus net necrosis virus	d__Viruses|o__Tymovirales|f__Betaflexiviridae|g__Carlavirus|s__Helleborus net necrosis virus	Helleborus net				
7	S1	1367203	Hemileuca sp. nucleopolyhedrovirus	Hemileuca species nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Hemileuca species nucleopolyhedrovirus	Hemileuca sp. nucleopolyhedrovirus				
7	S	2560521	Hemileuca species nucleopolyhedrovirus	Hemileuca species nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Hemileuca species nucleopolyhedrovirus	Hemileuca species				
7	S	10407	Hepatitis B virus	Hepatitis B virus	d__Viruses|f__Hepadnaviridae|g__Orthohepadnavirus|s__Hepatitis B virus	Hepatitis B				
7	S1	41856	Hepatitis C virus genotype 1	Hepacivirus C	d__Viruses|f__Flaviviridae|g__Hepacivirus|s__Hepacivirus C	Hepatitis C virus genotype				
7	S1	33746	Hepatitis C virus genotype 5	Hepacivirus C	d__Viruses|f__Flaviviridae|g__Hepacivirus|s__Hepacivirus C	Hepatitis C virus genotype				
7	S1	128710	His2 virus		d__Viruses|f__Pleolipoviridae|g__Gammapleolipovirus|s__Haloarcula virus His2	His2 virus				
7	S	264076	Horseradish latent virus	Horseradish latent virus	d__Viruses|o__Ortervirales|f__Caulimoviridae|g__Caulimovirus|s__Horseradish latent virus	Horseradish latent				
7	S	1923249	Hubei tetragnatha maxillosa virus 7	Hubei tetragnatha maxillosa virus 7	d__Viruses|s__Hubei tetragnatha maxillosa virus 7	Hubei tetragnatha				
7	S1	28285	Human adenovirus 5		d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Human mastadenovirus C	Human adenovirus				
7	S	10298	Human alphaherpesvirus 1	Human alphaherpesvirus 1	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human alphaherpesvirus 1	Human alphaherpesvirus				
7	S	10310	Human alphaherpesvirus 2	Human alphaherpesvirus 2	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Simplexvirus|s__Human alphaherpesvirus 2	Human alphaherpesvirus				
7	S	10335	Human alphaherpesvirus 3	Human alphaherpesvirus 3	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Varicellovirus|s__Human alphaherpesvirus 3	Human alphaherpesvirus				
7	S	10359	Human betaherpesvirus 5	Human betaherpesvirus 5	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Cytomegalovirus|s__Human betaherpesvirus 5	Human betaherpesvirus				
7	S	32603	Human betaherpesvirus 6A	Human betaherpesvirus 6A	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Roseolovirus|s__Human betaherpesvirus 6A	Human betaherpesvirus				
7	S	32604	Human betaherpesvirus 6B	Human betaherpesvirus 6B	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Roseolovirus|s__Human betaherpesvirus 6B	Human betaherpesvirus				
7	S	10372	Human betaherpesvirus 7	Human betaherpesvirus 7	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Roseolovirus|s__Human betaherpesvirus 7	Human betaherpesvirus				
7	S1	1511883	Human bocavirus 4 NI		d__Viruses|f__Parvoviridae|g__Bocaparvovirus|s__Primate bocaparvovirus 2	Human bocavirus				
7	S	290028	Human coronavirus HKU1	Human coronavirus HKU1	d__Viruses|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Human coronavirus HKU1	Human coronavirus				
7	S	45617	Human endogenous retrovirus K	Human endogenous retrovirus K	d__Viruses|o__Ortervirales|f__Retroviridae|s__Human endogenous retrovirus K	Human endogenous				
7	S1	166122	Human endogenous retrovirus K113	Human endogenous retrovirus K	d__Viruses|o__Ortervirales|f__Retroviridae|s__Human endogenous retrovirus K	Human endogenous				
7	S	10376	Human gammaherpesvirus 4	Human gammaherpesvirus 4	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Lymphocryptovirus|s__Human gammaherpesvirus 4	Human gammaherpesvirus				
7	S	37296	Human gammaherpesvirus 8	Human gammaherpesvirus 8	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Rhadinovirus|s__Human gammaherpesvirus 8	Human gammaherpesvirus				
7	S1	12509	Human herpesvirus 4 type 2	Human gammaherpesvirus 4	d__Viruses|o__Herpesvirales|f__Herpesviridae|g__Lymphocryptovirus|s__Human gammaherpesvirus 4	Human herpesvirus				
7	S	129951	Human mastadenovirus C	Human mastadenovirus C	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Human mastadenovirus C	Human mastadenovirus				
7	S	130308	Human mastadenovirus E	Human mastadenovirus E	d__Viruses|f__Adenoviridae|g__Mastadenovirus|s__Human mastadenovirus E	Human mastadenovirus				
7	S	11250	Human orthopneumovirus	Human orthopneumovirus	d__Viruses|p__Negarnaviricota|c__Monjiviricetes|o__Mononegavirales|f__Pneumoviridae|g__Orthopneumovirus|s__Human orthopneumovirus	Human orthopneumovirus				
7	S1	1434782	Human papillomavirus 175		d__Viruses|f__Papillomaviridae|s__Human papillomavirus 175	Human papillomavirus				
7	S1	931210	Human papillomavirus type 129		d__Viruses|f__Papillomaviridae|s__Human papillomavirus type 129	Human papillomavirus				
7	S	2093789	Human papillomavirus type 203	Human papillomavirus type 203	d__Viruses|f__Papillomaviridae|s__Human papillomavirus type 203	Human papillomavirus				
7	S1	333763	Human papillomavirus type 32		d__Viruses|f__Papillomaviridae|s__Human papillomavirus type 32	Human papillomavirus				
7	S1	40538	Human papillomavirus type 48		d__Viruses|f__Papillomaviridae|s__Human papillomavirus type 48	Human papillomavirus				
7	S1	40540	Human papillomavirus type 60		d__Viruses|f__Papillomaviridae|s__Human papillomavirus type 60	Human papillomavirus				
7	S	1891726	Human polyomavirus 5	Human polyomavirus 5	d__Viruses|f__Polyomaviridae|g__Alphapolyomavirus|s__Human polyomavirus 5	Human polyomavirus				
7	S	746830	Human polyomavirus 6	Human polyomavirus 6	d__Viruses|f__Polyomaviridae|g__Deltapolyomavirus|s__Human polyomavirus 6	Human polyomavirus				
7	S	1891727	Human polyomavirus 8	Human polyomavirus 8	d__Viruses|f__Polyomaviridae|g__Alphapolyomavirus|s__Human polyomavirus 8	Human polyomavirus				
7	S	762905	Hyperthermophilic Archaeal Virus 1	Hyperthermophilic Archaeal Virus 1	d__Viruses|s__Hyperthermophilic Archaeal Virus 1	Hyperthermophilic Archaeal				
7	S	28288	Hyphantria cunea nucleopolyhedrovirus	Hyphantria cunea nucleopolyhedrovirus	d__Viruses|f__Baculoviridae|g__Alphabaculovirus|s__Hyphantria cunea nucleopolyhedrovirus	Hyphantria cunea				
7	S	265522	Hyposoter fugitivus ichnovirus	Hyposoter fugitivus ichnovirus	d__Viruses|f__Polydnaviridae|g__Ichnovirus|s__Hyposoter fugitivus ichnovirus	Hyposoter fugitivus				
7	S	10401	Ictalurid herpesvirus 1	Ictalurid herpesvirus 1	d__Viruses|o__Herpesvirales|f__Alloherpesviridae|g__Ictalurivirus|s__Ictalurid herpesvirus 1	Ictalurid herpesvirus				
7	S	508441	Ictalurid herpesvirus 2	Ictalurid herpesvirus 2	d__Viruses|o__Herpesvirales|f__Alloherpesviridae|g__Ictalurivirus|s__Ictalurid herpesvirus 2	Ictalurid herpesvirus				
7	S	11320	Influenza A virus	Influenza A virus	d__Viruses|p__Negarnaviricota|c__Insthoviricetes|o__Articulavirales|f__Orthomyxoviridae|g__Alphainfluenzavirus|s__Influenza A virus	Influenza A				
7	S2	93838	Influenza A virus (A/goose/Guangdong/1/1996(H5N1))	Influenza A virus	d__Viruses|p__Negarnaviricota|c__Insthoviricetes|o__Articulavirales|f__Orthomyxoviridae|g__Alphainfluenzavirus|s__Influenza A virus	Influenza A virus (A/goose/Guangdong/1/1996(H5N1))				
7	S	1301280	Invertebrate iridovirus 25	Invertebrate iridovirus 25	d__Viruses|f__Iridoviridae|g__Chloriridovirus|s__Invertebrate iridovirus 25	Invertebrate iridovirus				
