NCBItaxID	Species	Taxonomy
ncbi_1499500	Prochlorococcus sp. MIT 0603	root|_d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. MIT 0603
ncbi_1499502	Prochlorococcus sp. MIT 0701	root|_d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. MIT 0701
ncbi_1499503	Prochlorococcus sp. MIT 0702	root|_d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. MIT 0702
ncbi_1499504	Prochlorococcus sp. MIT 0703	root|_d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. MIT 0703
ncbi_1924286	Prochlorococcus sp. RS01	root|_d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. RS01
ncbi_1924287	Prochlorococcus sp. RS04	root|_d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. RS04
ncbi_1924285	Prochlorococcus sp. RS50	root|_d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. RS50
ncbi_1499501	Prochlorococcus sp. SS52	root|_d__Bacteria|p__Cyanobacteria|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus sp. SS52
ncbi_936048	Propionibacterium sp. 434-HC2	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. 434-HC2
ncbi_1203571	Propionibacterium sp. HGH0353	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. HGH0353
ncbi_1739499	Propionibacterium sp. HMSC062D02	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. HMSC062D02
ncbi_1739515	Propionibacterium sp. HMSC062D05	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. HMSC062D05
ncbi_1739486	Propionibacterium sp. HMSC067A01	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. HMSC067A01
ncbi_1739429	Propionibacterium sp. HMSC075A12	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. HMSC075A12
ncbi_1739277	Propionibacterium sp. HMSC078F01	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. HMSC078F01
ncbi_1739386	Propionibacterium sp. HMSC078F10	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. HMSC078F10
ncbi_1203572	Propionibacterium sp. KPL1838	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. KPL1838
ncbi_1203574	Propionibacterium sp. KPL1847	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. KPL1847
ncbi_1203575	Propionibacterium sp. KPL1849	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. KPL1849
ncbi_1203576	Propionibacterium sp. KPL1852	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. KPL1852
ncbi_1203629	Propionibacterium sp. KPL2000	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. KPL2000
ncbi_1203631	Propionibacterium sp. KPL2003	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. KPL2003
ncbi_1203633	Propionibacterium sp. KPL2005	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. KPL2005
ncbi_1410615	Propionibacterium sp. MB3007	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. MB3007
ncbi_2516957	Propionibacterium sp. NM47_B9-13	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. NM47_B9-13
ncbi_671223	Propionibacterium sp. oral taxon 193	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium sp. oral taxon 193
ncbi_1581079	Proteus sp. HMSC10D02	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Proteus|s__Proteus sp. HMSC10D02
ncbi_1859457	Pseudoalteromonas amylolytica	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas amylolytica
ncbi_206042	Pseudoalteromonas mariniglutinosa	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas mariniglutinosa
ncbi_304208	Pseudoalteromonas sp. '520P1 No. 412'	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. '520P1 No. 412'
ncbi_1690037	Pseudoalteromonas sp. '520P1 No. 423'	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. '520P1 No. 423'
ncbi_1380373	Pseudoalteromonas sp. 23_GOM-1509m	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. 23_GOM-1509m
ncbi_1380359	Pseudoalteromonas sp. 6BO_GOM-1096m	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. 6BO_GOM-1096m
ncbi_1055790	Pseudoalteromonas sp. AC163	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. AC163
ncbi_1777235	Pseudoalteromonas sp. CO109Y	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. CO109Y
ncbi_1777237	Pseudoalteromonas sp. CO133X	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. CO133X
ncbi_1777256	Pseudoalteromonas sp. CO302Y	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. CO302Y
ncbi_1348394	Pseudoalteromonas sp. H100	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. H100
ncbi_1859458	Pseudoalteromonas sp. JW3	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. JW3
ncbi_1535421	Pseudoalteromonas sp. ND6B	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. ND6B
ncbi_579508	Pseudoalteromonas sp. S1649	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S1649
ncbi_579509	Pseudoalteromonas sp. S1650	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S1650
ncbi_579512	Pseudoalteromonas sp. S1690	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S1690
ncbi_2066521	Pseudoalteromonas sp. S186	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S186
ncbi_579518	Pseudoalteromonas sp. S1941	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S1941
ncbi_579535	Pseudoalteromonas sp. S327	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S327
ncbi_579537	Pseudoalteromonas sp. S3431	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S3431
ncbi_2066520	Pseudoalteromonas sp. S407	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S407
ncbi_2066519	Pseudoalteromonas sp. S408	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S408
ncbi_579559	Pseudoalteromonas sp. S4491	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S4491
ncbi_1333519	Pseudoalteromonas sp. S8-38	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S8-38
ncbi_1333520	Pseudoalteromonas sp. S8-8	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S8-8
ncbi_579571	Pseudoalteromonas sp. S980	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S980
ncbi_579569	Pseudoalteromonas sp. S981	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. S981
ncbi_1938597	Pseudoalteromonas sp. TAE79	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. TAE79
ncbi_1938598	Pseudoalteromonas sp. TAE80	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. TAE80
ncbi_985258	Pseudoalteromonas sp. TB25	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas sp. TB25
ncbi_162157	Pseudoalteromonas spiralis	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas spiralis
ncbi_162160	Pseudoalteromonas telluritireducens	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonas|s__Pseudoalteromonas telluritireducens
ncbi_2080576	Pseudoclavibacter sp. RFBH5	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Pseudoclavibacter sp. RFBH5
ncbi_2080577	Pseudoclavibacter sp. RFBI4	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Pseudoclavibacter sp. RFBI4
ncbi_2080579	Pseudoclavibacter sp. RFBJ3	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Pseudoclavibacter sp. RFBJ3
ncbi_2080580	Pseudoclavibacter sp. RFBJ5	root|_d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Pseudoclavibacter|s__Pseudoclavibacter sp. RFBJ5
ncbi_2292244	Pseudoflavonifractor sp. AF19-9AC	root|_d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor sp. AF19-9AC
ncbi_2211392	Pseudomonadaceae bacterium P4C	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__|s__Pseudomonadaceae bacterium P4C
ncbi_543360	Pseudomonas cuatrocienegasensis	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas cuatrocienegasensis
ncbi_1843690	Pseudomonas sp. 21C1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 21C1
ncbi_1844099	Pseudomonas sp. 31 E 5	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 31 E 5
ncbi_1844100	Pseudomonas sp. 31 E 6	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 31 E 6
ncbi_1151123	Pseudomonas sp. 35MFCvi1.1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 35MFCvi1.1
ncbi_2183930	Pseudomonas sp. 478	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 478
ncbi_2528664	Pseudomonas sp. 770NI	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. 770NI
ncbi_554393	Pseudomonas sp. AF76	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. AF76
ncbi_1978467	Pseudomonas sp. AK6U	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. AK6U
ncbi_1981739	Pseudomonas sp. B1(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B1(2017)
ncbi_1981747	Pseudomonas sp. B12(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B12(2017)
ncbi_1981746	Pseudomonas sp. B13(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B13(2017)
ncbi_1981743	Pseudomonas sp. B16(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B16(2017)
ncbi_1981742	Pseudomonas sp. B17(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B17(2017)
ncbi_1981741	Pseudomonas sp. B18(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B18(2017)
ncbi_1981740	Pseudomonas sp. B19(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B19(2017)
ncbi_1981728	Pseudomonas sp. B2(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B2(2017)
ncbi_1981738	Pseudomonas sp. B20(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B20(2017)
ncbi_1981737	Pseudomonas sp. B21(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B21(2017)
ncbi_1981735	Pseudomonas sp. B23(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B23(2017)
ncbi_1981734	Pseudomonas sp. B24(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B24(2017)
ncbi_1981733	Pseudomonas sp. B25(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B25(2017)
ncbi_1981731	Pseudomonas sp. B27(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B27(2017)
ncbi_1981729	Pseudomonas sp. B29(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B29(2017)
ncbi_1981717	Pseudomonas sp. B3(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B3(2017)
ncbi_1981727	Pseudomonas sp. B30(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B30(2017)
ncbi_1981726	Pseudomonas sp. B31(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B31(2017)
ncbi_1981725	Pseudomonas sp. B32(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B32(2017)
ncbi_1981724	Pseudomonas sp. B33(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B33(2017)
ncbi_1981723	Pseudomonas sp. B34(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B34(2017)
ncbi_1981721	Pseudomonas sp. B36(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B36(2017)
ncbi_1981720	Pseudomonas sp. B37(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B37(2017)
ncbi_1981719	Pseudomonas sp. B38(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B38(2017)
ncbi_1981718	Pseudomonas sp. B39(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B39(2017)
ncbi_1981715	Pseudomonas sp. B4(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B4(2017)
ncbi_1981716	Pseudomonas sp. B40(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B40(2017)
ncbi_1981713	Pseudomonas sp. B6(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B6(2017)
ncbi_1981712	Pseudomonas sp. B7(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B7(2017)
ncbi_1981710	Pseudomonas sp. B9(2017)	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. B9(2017)
ncbi_2518647	Pseudomonas sp. BCA13	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. BCA13
ncbi_2518648	Pseudomonas sp. BCA14	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. BCA14
ncbi_2518649	Pseudomonas sp. BCA17	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. BCA17
ncbi_1758731	Pseudomonas sp. BIOMIG1BD	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. BIOMIG1BD
ncbi_1758177	Pseudomonas sp. BIOMIG1BDMA	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. BIOMIG1BDMA
ncbi_1763882	Pseudomonas sp. BIOMIG1N	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. BIOMIG1N
ncbi_1882755	Pseudomonas sp. BS3759	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. BS3759
ncbi_1882756	Pseudomonas sp. BS3767	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. BS3767
ncbi_1378075	Pseudomonas sp. CC120222-01a	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. CC120222-01a
ncbi_1378078	Pseudomonas sp. CC120222-01b	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. CC120222-01b
ncbi_2249759	Pseudomonas sp. CK-NBRI-02	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. CK-NBRI-02
ncbi_2070676	Pseudomonas sp. DP16D-E2	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. DP16D-E2
ncbi_2070578	Pseudomonas sp. DP16D-L5	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. DP16D-L5
ncbi_1524461	Pseudomonas sp. EGD-AKN5	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. EGD-AKN5
ncbi_2060417	Pseudomonas sp. FFUP_PS_41	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. FFUP_PS_41
ncbi_2070617	Pseudomonas sp. FW215-E1	root|_d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp. FW215-E1
