#Datasets	ERR1474564.unmapped	ERR1474565.unmapped	ERR1474566.unmapped	ERR1474567.unmapped	ERR1474568.unmapped	ERR1474569.unmapped	ERR1474570.unmapped	ERR1474571.unmapped	ERR1474572.unmapped	ERR1474573.unmapped	ERR1474574.unmapped	ERR1474575.unmapped	ERR1474576.unmapped	ERR1474577.unmapped	ERR1474578.unmapped	ERR1474579.unmapped	ERR1474580.unmapped	ERR1474581.unmapped	ERR1474582.unmapped	ERR1474583.unmapped	ERR1474584.unmapped	ERR1474585.unmapped	ERR1474586.unmapped	ERR1474587.unmapped	SRS011247.unmapped	SRS011310.unmapped	SRS013506.unmapped	SRS013942.unmapped	SRS013945.unmapped	SRS014468.unmapped	SRS014692.unmapped	SRS015055.unmapped	SRS015436.unmapped	SRS015799.unmapped	SRS018359.unmapped	SRS019120.unmapped	SRS019124.unmapped	SRS019587.unmapped	SRS024281.unmapped	SRS043239.unmapped	SRS052874.unmapped	SRS056892.unmapped	SRS058105.unmapped
"Neisseria sp. HMSC075C12"	2400.0	2023.0	3606.0	0.0	5224.0	2784.0	0.0	4537.0	0.0	674.0	233.0	6840.0	0.0	0.0	999.0	0.0	8227.0	1093.0	1899.0	2007.0	1118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6577.0	0.0	0.0	0.0
"Neisseria sp. HMSC077D05"	7289.0	2486.0	31359.0	3797.0	8207.0	3156.0	3495.0	10859.0	429.0	3422.0	2170.0	13709.0	3069.0	0.0	2936.0	1681.0	29526.0	7055.0	13400.0	4508.0	11776.0	0.0	0.0	4829.0	0.0	0.0	0.0	12365.0	28056.0	292.0	0.0	2546.0	1944.0	15109.0	1123.0	7532.0	1891.0	0.0	0.0	0.0	5672.0	2206.0	0.0
"Neisseria sp. HMSC078C12"	9812.0	10908.0	56202.0	18780.0	125569.0	6880.0	7841.0	27096.0	1004.0	1099.0	890.0	16946.0	3095.0	0.0	4940.0	0.0	37172.0	3488.0	8299.0	6407.0	9442.0	19098.0	0.0	64548.0	2608.0	0.0	0.0	388.0	0.0	648.0	0.0	462.0	1585.0	0.0	0.0	558.0	0.0	0.0	0.0	4545.0	0.0	0.0	0.0
"Neisseria sp. HMSC078H04"	3397.0	0.0	3833.0	2308.0	6245.0	1333.0	0.0	5330.0	0.0	310.0	466.0	5390.0	0.0	0.0	1098.0	0.0	7741.0	1039.0	2802.0	1934.0	1395.0	0.0	0.0	0.0	0.0	0.0	0.0	759.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1128.0	0.0	0.0	0.0	904.0	0.0	0.0	0.0
"Neisseria sp. HMSC15C08"	8953.0	4419.0	10829.0	3753.0	7448.0	3489.0	11687.0	5249.0	2648.0	4389.0	1763.0	13467.0	560.0	0.0	2935.0	1153.0	24695.0	6523.0	8971.0	5115.0	50294.0	0.0	0.0	0.0	0.0	0.0	1387.0	2644.0	5182.0	156.0	0.0	625.0	2123.0	8603.0	0.0	1778.0	0.0	0.0	0.0	0.0	3771.0	0.0	0.0
"Neisseria sp. HMSC15G01"	18467.0	2286.0	18915.0	5451.0	23855.0	7546.0	3918.0	72094.0	432.0	1356.0	1029.0	21795.0	886.0	0.0	4915.0	0.0	31783.0	4558.0	11943.0	8521.0	6295.0	107153.0	0.0	16636.0	0.0	0.0	0.0	1824.0	0.0	1584.0	0.0	1074.0	2463.0	0.0	2514.0	6271.0	0.0	0.0	0.0	6450.0	0.0	0.0	0.0
"Neisseria sp. HMSC31F04"	1688.0	0.0	16865.0	1536.0	10160.0	3278.0	0.0	7280.0	262.0	586.0	685.0	8751.0	399.0	0.0	963.0	3753.0	13414.0	2566.0	7907.0	2360.0	2579.0	8760.0	0.0	10364.0	0.0	0.0	974.0	1856.0	8423.0	371.0	0.0	0.0	0.0	1269.0	0.0	6752.0	1557.0	0.0	0.0	0.0	0.0	0.0	0.0
"Neisseria sp. HMSC70E02"	4313.0	2148.0	58454.0	5932.0	33498.0	2540.0	0.0	6904.0	322.0	1119.0	1028.0	7462.0	4037.0	0.0	1981.0	2657.0	13644.0	2765.0	6414.0	2005.0	17058.0	0.0	0.0	4420.0	0.0	0.0	0.0	16842.0	1056408.0	421.0	0.0	4483.0	3011.0	3935.0	1931.0	18881.0	60426.0	3792.0	0.0	0.0	1534.0	4854.0	0.0
"Neisseria sp. oral taxon 014"	2739.0	7751.0	31072.0	21563.0	13487.0	1885.0	0.0	7943.0	719.0	828.0	504.0	6658.0	810.0	0.0	6752.0	0.0	11234.0	6546.0	12816.0	14383.0	6321.0	9208.0	29862.0	70864.0	2403.0	7126.0	0.0	4652.0	18375.0	0.0	0.0	699.0	3672.0	1756.0	23707.0	2170.0	3796.0	0.0	0.0	0.0	0.0	0.0	0.0
"Simonsiella muelleri"	6020.0	1631.0	4424.0	0.0	0.0	990.0	0.0	16340.0	953.0	0.0	0.0	0.0	2299.0	1128.0	561.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2038.0	0.0	717.0	0.0	473.0	0.0	0.0	0.0	1965.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Desulfobulbus oralis"	0.0	0.0	3350.0	5012.0	0.0	0.0	0.0	0.0	674.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	7550.0	1363.0	977.0	0.0	1962.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Desulfomicrobium orale"	4134.0	2350.0	0.0	0.0	0.0	8016.0	0.0	12238.0	0.0	0.0	525.0	0.0	0.0	1182.0	2102.0	0.0	7905.0	0.0	6590.0	10301.0	5085.0	7039.0	0.0	5362.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Campylobacter concisus"	21870.0	33889.0	26190.0	38492.0	353415.0	54651.0	131346.0	20421.0	3155.0	5813.0	7409.0	57329.0	5579.0	11171.0	12306.0	30133.0	109912.0	9248.0	33644.0	33968.0	67934.0	175127.0	98427.0	186225.0	31215.0	2427.0	4042.0	9584.0	3174.0	16897.0	210963.0	114697.0	18395.0	1240.0	3959.0	9593.0	1411.0	3341.0	0.0	54367.0	6692.0	17696.0	12961.0
"Campylobacter curvus"	0.0	0.0	0.0	0.0	0.0	1791.0	0.0	0.0	0.0	256.0	295.0	0.0	0.0	0.0	1217.0	0.0	0.0	555.0	1429.0	2918.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Campylobacter gracilis"	2431.0	1665.0	5302.0	7891.0	12104.0	5124.0	11606.0	3648.0	1681.0	1768.0	1991.0	3059.0	1116.0	2254.0	2348.0	2117.0	27748.0	1876.0	9806.0	19582.0	10401.0	10127.0	7148.0	11894.0	0.0	0.0	0.0	3726.0	0.0	368.0	2044.0	1983.0	0.0	0.0	0.0	2699.0	1544.0	0.0	0.0	27725.0	0.0	5591.0	0.0
"Campylobacter showae"	14901.0	14610.0	125432.0	22860.0	42606.0	22921.0	9139.0	37287.0	7198.0	2870.0	9822.0	25103.0	3916.0	7191.0	10588.0	12275.0	222914.0	17666.0	29787.0	63267.0	30069.0	42814.0	14564.0	95658.0	2318.0	0.0	0.0	2954.0	0.0	1424.0	5125.0	3318.0	6000.0	0.0	920.0	3878.0	0.0	0.0	0.0	22848.0	0.0	2644.0	1390.0
"Campylobacter sp. 10_1_50"	1822.0	2299.0	1744.0	3826.0	37496.0	6686.0	12592.0	1536.0	350.0	636.0	702.0	5500.0	529.0	1248.0	793.0	4218.0	6911.0	624.0	2376.0	3047.0	7674.0	14504.0	9150.0	21420.0	3005.0	0.0	0.0	847.0	0.0	1617.0	19544.0	13496.0	1495.0	0.0	0.0	910.0	0.0	0.0	0.0	2195.0	0.0	0.0	0.0
"Helicobacter cinaedi"	0.0	0.0	0.0	0.0	0.0	1133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas caviae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas dhakensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6879.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas enteropelogenes"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2040.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas hydrophila"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3655.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas media"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas rivipollensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2732.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas salmonicida"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3783.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas sanarellii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4567.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas taiwanensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	269967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Aeromonas veronii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Cardiobacterium hominis"	1098.0	7885.0	4514.0	1064.0	13265.0	1468.0	6681.0	17236.0	343.0	0.0	400.0	1712.0	847.0	0.0	537.0	0.0	6677.0	464.0	2883.0	0.0	1459.0	46591.0	0.0	18972.0	5832.0	0.0	0.0	2039.0	0.0	720.0	844.0	1132.0	0.0	3072.0	2004.0	5838.0	0.0	4015.0	0.0	16129.0	1582.0	2784.0	0.0
"Cardiobacterium valvarum"	0.0	1389.0	3142.0	1251.0	0.0	1020.0	0.0	3679.0	0.0	278.0	355.0	1550.0	0.0	0.0	763.0	0.0	16963.0	1027.0	3353.0	1107.0	0.0	8619.0	0.0	4777.0	0.0	0.0	0.0	943.0	0.0	151.0	0.0	441.0	0.0	0.0	0.0	2393.0	0.0	0.0	0.0	29170.0	0.0	0.0	0.0
"Citrobacter farmeri"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2440.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Citrobacter braakii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16685.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Citrobacter freundii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14994.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Citrobacter portucalensis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Citrobacter sp. BIDMC108"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Citrobacter sp. MGH110"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1692.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Citrobacter werkmanii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5513.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Citrobacter youngae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8459.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter asburiae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24392.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter cloacae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4879.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter cloacae complex sp."	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter hormaechei"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2618.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter roggenkampii"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1483.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter sp. MGH 24"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5229.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter mori"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280931.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter sp. 9-2"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9804.0	2450.0	0.0	2897.0	1095.0	2133.0	2008.0	3153.0	5669.0	1584.0	5531.0	0.0	0.0	1001.0	0.0	2742.0	0.0
"Enterobacter sp. NFIX59"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2729.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacter sp. R4-368"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Escherichia coli"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1952.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1769.0	0.0	0.0
"Klebsiella aerogenes"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18155.0	0.0	0.0	20212.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Klebsiella oxytoca"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8345.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Klebsiella pneumoniae"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8757.0	0.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Klebsiella variicola"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	437.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Kosakonia sacchari"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6403.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Lelliottia nimipressuralis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1379.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Salmonella enterica"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4847.0	0.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3478.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Enterobacteriaceae bacterium strain FGI 57"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13754.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Serratia liquefaciens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	870.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Serratia plymuthica"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Serratia proteamaculans"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1031.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Serratia sp. BW106"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Serratia sp. S4"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	927.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Serratia sp. YD25"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1616.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Alcanivorax pacificus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinobacillus capsulatus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8812.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinobacillus equuli"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7858.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinobacillus pleuropneumoniae"	1661.0	0.0	0.0	0.0	0.0	0.0	0.0	1305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18773.0	0.0	0.0	0.0	0.0	1567.0	527.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinobacillus porcitonsillarum"	2298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25709.0	0.0	0.0	0.0	0.0	1002.0	769.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Actinobacillus suis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8501.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
